Litho_Facies,Formation,Well Name,Depth,GR,VCL,NPHI,RHOB,DT,FACIES,PHI
0,A,2,3217.537598,108.9436035,0.716100037,0.213,2.591200113,79.84149933,5,0.009717752
0,A,2,3217.673584,114.7593994,0.769971252,0.230399996,2.596100092,80.51190186,5,0.005646818
0,A,2,3217.809326,118.6764984,0.798251212,0.241500005,2.607300043,80.67759705,5,0.007905191
0,A,2,3217.945068,120.9854965,0.810849607,0.231700003,2.601999998,81.25389862,5,0.009328184
0,A,2,3218.080811,119.8328018,0.810603976,0.217999995,2.595799923,81.0891037,5,0.009328571
0,A,2,3218.216797,117.439003,0.790871203,0.219400004,2.587899923,81.01499939,5,0.008275526
0,A,2,3218.352539,117.7293015,0.780611217,0.224199995,2.581099987,81.00309753,5,0.012907729
0,A,2,3218.488281,115.8951035,0.770810425,0.214100003,2.578500032,81.01699829,5,0.029553555
0,A,2,3218.624023,120.5271988,0.791383207,0.212099999,2.576900005,80.49839783,5,0.036575161
0,A,2,3218.759766,120.5271988,0.812099993,0.215399995,2.579400063,80.31479645,5,0.031743996
0,A,2,3218.895752,120.5544968,0.812284768,0.234899998,2.583499908,79.97200012,5,0.024657724
0,A,2,3219.03125,114.0554962,0.768223226,0.238199994,2.594099999,79.57479858,5,0.02275876
0,A,2,3219.167236,104.7292023,0.677505612,0.230399996,2.609200001,79.37809753,5,0.02731113
0,A,2,3219.302979,105.7787018,0.649703205,0.219300002,2.624300003,79.03070068,5,0.033426255
0,A,2,3219.438721,105.0319977,0.648060024,0.210800007,2.622900009,79.36009979,5,0.033078957
0,A,2,3219.574463,112.3066025,0.699927211,0.214300007,2.608299971,79.37249756,5,0.033314455
0,A,2,3219.710449,111.3852997,0.716651201,0.216199994,2.590199947,79.89679718,5,0.031444788
0,A,2,3219.846191,114.3722,0.737168789,0.231099993,2.580699921,80.47280121,5,0.027879737
0,A,2,3219.981934,112.8799973,0.733995974,0.237800002,2.582900047,81.1364975,5,0.026312714
0,A,2,3220.117676,117.9515991,0.771319985,0.229300007,2.583100081,81.70330048,5,0.029563205
0,A,2,3220.253418,121.8035965,0.816526413,0.227699995,2.594799995,82.64679718,5,0.031278376
0,A,2,3220.389404,119.5653,0.806792021,0.225500003,2.608999968,83.02570343,5,0.033784159
0,A,2,3220.525146,113.3744965,0.747987211,0.237000004,2.6177001,83.09570313,5,0.034957346
0,A,2,3220.660889,106.7222977,0.676283956,0.2271,2.611500025,83.15000153,5,0.032925874
0,A,2,3220.796631,107.3863983,0.669663966,0.226400003,2.600199938,82.9960022,5,0.029414257
0,A,2,3220.932617,110.7437973,0.701701582,0.222499996,2.598099947,83.22270203,5,0.028951058
0,A,2,3221.068359,117.4644013,0.769945622,0.243200004,2.604599953,83.34329987,5,0.030351346
0,A,2,3221.204102,121.2769013,0.815608025,0.251800001,2.60649991,83.44259644,5,0.035259862
0,A,2,3221.339844,122.7690964,0.834663987,0.252600014,2.594099999,83.59079742,5,0.040382091
0,A,2,3221.47583,124.0758972,0.849171996,0.233600006,2.579299927,83.10720062,5,0.045700379
0,A,2,3221.611572,122.7823029,0.837289572,0.240400001,2.567300081,83.27839661,5,0.05033987
0,A,2,3221.747314,125.3936005,0.863056004,0.252499998,2.570899963,83.14820099,5,0.047806796
0,A,2,3221.883057,124.0868988,0.85084796,0.25060001,2.581700087,83.12709808,5,0.044441313
0,A,2,3222.018799,126.4997025,0.875885606,0.234500006,2.60619998,83.40409851,5,0.031683758
0,A,2,3222.154541,126.3267975,0.874499977,0.229599997,2.626100063,83.22619629,5,0.025771419
0,A,2,3222.290283,124.6134033,0.856200814,0.220799997,2.6401999,83.36720276,5,0.01936757
0,A,2,3222.42627,125.2076035,0.86361599,0.222599998,2.643100023,83.51519775,5,0.023482071
0,A,2,3222.562012,128.7380066,0.898585558,0.216700003,2.652800083,83.48310089,5,0.027729739
0,A,2,3222.697754,125.2241974,0.862708807,0.223499999,2.655600071,83.51899719,5,0.030257337
0,A,2,3222.833496,125.3761978,0.858372033,0.225099996,2.643699884,83.27159882,5,0.029972065
0,A,2,3222.969482,118.4871979,0.788241625,0.225999996,2.617899895,83.30120087,5,0.029344581
0,A,2,3223.105225,116.5916977,0.766473591,0.231900007,2.605099917,83.36090088,5,0.03362659
0,A,2,3223.240967,113.8262024,0.741623223,0.233899996,2.601500034,83.53630066,5,0.040150978
0,A,2,3223.376709,114.9328003,0.769423962,0.232099995,2.60770011,83.52950287,5,0.042656068
0,A,2,3223.512451,126.1853027,0.866840005,0.243000001,2.613899946,83.07050324,5,0.042801932
0,A,2,3223.648438,122.608902,0.837386429,0.235499993,2.608200073,83.04340363,5,0.046121646
0,A,2,3223.78418,124.1368027,0.842701614,0.231199995,2.604599953,82.75430298,5,0.050188452
0,A,2,3223.919922,120.1588974,0.809094429,0.225099996,2.605700016,82.79450226,5,0.047440536
0,A,2,3224.055664,120.5616989,0.806653619,0.234300003,2.616400003,82.93199921,5,0.033013884
0,A,2,3224.19165,118.1371002,0.784695983,0.2465,2.611799955,83.37480164,5,0.027723763
0,A,2,3224.327393,117.473999,0.795044005,0.242699996,2.613199949,83.229599,5,0.026696917
0,A,2,3224.463135,123.1929016,0.846239984,0.246900007,2.612499952,83.478302,5,0.029638996
0,A,2,3224.599121,125.0574036,0.844960034,0.242300004,2.610699892,83.46669769,5,0.031077465
0,A,2,3224.734863,119.9382019,0.808475196,0.233999997,2.604099989,83.25430298,5,0.035595387
0,A,2,3224.870605,120.7531967,0.787944019,0.222299993,2.607500076,83.44090271,5,0.042207141
0,A,2,3225.006104,113.0112,0.752199173,0.219300002,2.616100073,83.74549866,5,0.048914358
0,A,2,3225.14209,118.793602,0.776427984,0.235400006,2.605700016,83.9516983,5,0.056450289
0,A,2,3225.277832,114.2817001,0.774881601,0.241099998,2.58949995,84.18360138,5,0.054831658
0,A,2,3225.413574,121.836998,0.826200008,0.234099999,2.585500002,83.95980072,5,0.031416312
0,A,2,3225.549316,121.836998,0.83355999,0.218500003,2.584100008,83.79109955,5,0.015004268
0,A,2,3225.685303,123.5485992,0.846097648,0.209900007,2.587500095,83.65709686,5,0.020444512
0,A,2,3225.821045,123.8865967,0.801371217,0.212599993,2.598400116,83.44380188,5,0.034088388
0,A,2,3225.956787,113.8006973,0.7477296,0.232999995,2.608599901,83.2378006,5,0.035241891
0,A,2,3226.092529,115.4466019,0.750215173,0.234500006,2.610599995,83.07830048,5,0.027536286
0,A,2,3226.228516,113.9885025,0.777559996,0.255499989,2.593600035,83.46600342,5,0.022420829
0,A,2,3226.364258,120.9154968,0.807818413,0.230499998,2.580899954,83.95230103,5,0.026053289
0,A,2,3226.5,117.7444992,0.790495992,0.243699998,2.578799963,83.96549988,5,0.02645202
0,A,2,3226.635742,117.3712006,0.780087948,0.233400002,2.588900089,83.73960114,5,0.024239572
0,A,2,3226.771729,122.0223007,0.805399954,0.25,2.591700077,83.74759674,5,0.031810854
0,A,2,3226.907471,120.7165985,0.820360005,0.243200004,2.592900038,83.6257019,5,0.043862164
0,A,2,3227.043213,119.4097977,0.806078434,0.233600006,2.602799892,83.85959625,5,0.051578213
0,A,2,3227.178955,115.3061981,0.773992777,0.231800005,2.605200052,84.02709961,5,0.054206941
0,A,2,3227.314697,118.023201,0.773753583,0.244499996,2.603600025,84.26480103,5,0.045317385
0,A,2,3227.450684,120.2287979,0.799988806,0.253399998,2.590500116,83.37180328,5,0.029182551
0,A,2,3227.586426,123.2482987,0.829699993,0.265599996,2.596800089,82.84470367,5,0.0192158
0,A,2,3227.722168,125.9770966,0.860620797,0.248500004,2.601300001,82.29149628,5,0.024471439
0,A,2,3227.858154,128.9615021,0.892271221,0.239399999,2.599499941,81.77549744,5,0.033969861
0,A,2,3227.993896,128.4013977,0.898671985,0.217500001,2.593800068,81.86389923,5,0.043098304
0,A,2,3228.129395,128.3650055,0.89651835,0.219899997,2.594399929,81.18060303,5,0.033469848
0,A,2,3228.265381,120.1577988,0.742320001,0.215100005,2.602799892,78.98719788,5,0.02184278
0,A,2,3228.401123,114.9307022,0.6492064,0.205400005,2.604599953,78.17340088,5,0.018028949
1,A,2,3228.536865,109.1483994,0.599850357,0.192399994,2.604300022,75.72779846,4,0.026191847
1,A,2,3228.672607,108.4599991,0.582968831,0.183200002,2.605400085,72.72429657,4,0.043428522
1,A,2,3228.80835,100.8060989,0.529856026,0.174199998,2.6243999,70.17919922,4,0.057768975
1,A,2,3228.944336,88.12229919,0.428079993,0.142000005,2.624599934,67.59459686,4,0.06287168
1,A,2,3229.080078,74.82109833,0.312686384,0.111900002,2.629800081,66.76650238,4,0.057003278
1,A,2,3229.21582,69.81390381,0.255657613,0.0933,2.6098001,68.65059662,4,0.049478393
1,A,2,3229.350342,69.06780243,0.242972806,0.109200001,2.608200073,71.05860138,4,0.042840455
1,A,2,3229.483643,78.02110291,0.308614403,0.137899995,2.612999916,72.86019898,4,0.026175095
1,A,2,3229.616943,86.76190186,0.385452002,0.160699993,2.64989996,74.10749817,4,0.016928602
1,A,2,3229.750244,97.02089691,0.473706394,0.172199994,2.696700096,71.60790253,4,0.017731266
1,A,2,3229.883789,93.66339874,0.456543207,0.157399997,2.728199959,68.17910004,4,0.016741622
1,A,2,3230.01709,85.53009796,0.388947189,0.1382,2.717799902,65.14080048,4,0.042469107
1,A,2,3230.150391,78.0904007,0.323295206,0.123599999,2.674099922,65.76740265,4,0.041068412
1,A,2,3230.283691,78.0904007,0.319700003,0.136600003,2.634799957,67.11519623,4,0.043312717
1,A,2,3230.416748,83.05020142,0.361472815,0.149000004,2.62229991,70.59559631,4,0.044521626
1,A,2,3230.550293,94.23190308,0.45812881,0.162100002,2.630199909,72.52539825,4,0.048330121
0,A,2,3230.683594,100.7602997,0.515596807,0.154499993,2.631599903,73.79060364,5,0.054114834
0,A,2,3230.816895,106.5183029,0.563568831,0.154200003,2.635099888,73.68730164,5,0.050731059
0,A,2,3230.950195,100.5636978,0.512855947,0.149200007,2.64109993,73.40460205,5,0.04369732
0,A,2,3231.083496,98.69840241,0.496061593,0.166800007,2.64260006,73.63809967,5,0.040365901
0,A,2,3231.217041,95.9272995,0.473680019,0.175099999,2.6322999,74.62419891,5,0.041795943
0,A,2,3231.350342,96.21440125,0.476704001,0.183899999,2.621500015,74.77799988,5,0.041305013
0,A,2,3231.483643,97.14710236,0.485819995,0.174099997,2.616600037,75.04530335,5,0.037563305
0,A,2,3231.616943,99.17199707,0.508148015,0.175300002,2.616699934,75.5951004,5,0.037027169
0,A,2,3231.750244,105.6054001,0.561592042,0.179399997,2.620599985,76.54350281,5,0.043283783
0,A,2,3231.883789,109.6042023,0.593847215,0.183799997,2.616699934,77.29470062,5,0.04945761
0,A,2,3232.01709,111.4693985,0.602090418,0.191599995,2.616899967,77.61060333,5,0.052569114
0,A,2,3232.150391,107.7358017,0.578133583,0.196099997,2.605600119,77.49900055,5,0.051603463
0,A,2,3232.283691,109.5194016,0.59325999,0.207000002,2.602799892,77.7696991,5,0.053994581
0,A,2,3232.416992,111.0115967,0.617410421,0.210099995,2.595299959,78.3321991,5,0.05743628
0,A,2,3232.550537,118.4788971,0.670220017,0.205200002,2.600600004,77.98349762,5,0.059848547
0,A,2,3232.683838,119.6340027,0.684670389,0.1998,2.605700016,77.97940064,5,0.061043635
0,A,2,3232.817139,122.8050003,0.7102952,0.203299999,2.614700079,77.96910095,5,0.058949016
0,A,2,3232.950439,125.0450974,0.726683974,0.208900005,2.622999907,77.99649811,5,0.055090763
0,A,2,3233.083496,125.941803,0.719424009,0.2095,2.628999949,78.39060211,5,0.050941315
0,A,2,3233.217041,120.9056015,0.680282354,0.205599994,2.635099888,78.62339783,5,0.051486872
0,A,2,3233.350342,117.7342987,0.652611196,0.193299994,2.641900063,78.58679962,5,0.050309058
0,A,2,3233.483643,114.5951004,0.663192809,0.196700007,2.646399975,78.47949982,5,0.049607888
0,A,2,3233.616943,124.2945023,0.712772012,0.183300003,2.643699884,78.29540253,5,0.046056762
0,A,2,3233.750244,122.5798035,0.687545598,0.197500005,2.626100063,78.30909729,5,0.044324331
0,A,2,3233.883789,117.7260971,0.651325584,0.203899995,2.622200012,78.313797,5,0.041406758
0,A,2,3234.01709,114.7416992,0.629906416,0.214499995,2.614099979,78.07740021,5,0.040833533
0,A,2,3234.150391,113.0978012,0.635152817,0.207300007,2.611999989,77.81620026,5,0.039372958
0,A,2,3234.283691,116.8314972,0.638123989,0.199399993,2.601099968,77.8361969,5,0.037744511
0,A,2,3234.416992,112.7278976,0.620397627,0.197600007,2.596400023,78.11470032,5,0.03664162
0,A,2,3234.550537,113.2526016,0.620492816,0.205200002,2.604500055,78.29570007,5,0.038155407
0,A,2,3234.683838,112.6610031,0.617019177,0.210800007,2.615700007,78.54730225,5,0.040190924
0,A,2,3234.817139,112.288002,0.615393579,0.220200002,2.627399921,78.44750214,5,0.038323164
0,A,2,3234.950439,117.1377029,0.636336029,0.213599995,2.628499985,78.37049866,5,0.038100388
0,A,2,3235.08374,117.9159012,0.659991205,0.203999996,2.626699925,78.30979919,5,0.038248509
0,A,2,3235.217285,122.9521027,0.68705678,0.212300003,2.627599955,78.06490326,5,0.024764117
0,A,2,3235.350586,115.4910965,0.669977605,0.211899996,2.631700039,77.71369934,5,0.016250605
0,A,2,3235.483887,115.6776962,0.643134415,0.201399997,2.64470005,77.33319855,5,0
0,A,2,3235.617188,111.2130966,0.620700002,0.174700007,2.648499966,76.85099793,5,0
0,A,2,3235.750488,116.4358978,0.633020043,0.161699995,2.649499893,76.21679688,5,0
0,A,2,3235.883789,115.3158035,0.64423281,0.163800001,2.632200003,75.92870331,5,0
0,A,2,3236.01709,114.7442017,0.637459993,0.1699,2.624900103,75.90940094,5,0
0,A,2,3236.150391,111.1883011,0.615381599,0.178800002,2.614300013,76.36049652,5,0
0,A,2,3236.283691,113.582901,0.619107962,0.182899997,2.623100042,76.33679962,5,0
0,A,2,3236.416992,111.7477036,0.614703178,0.193100005,2.637399912,77.125,5,0
0,A,2,3236.550537,115.3035965,0.631687224,0.183200002,2.638499975,77.16190338,5,0.001022394
0,A,2,3236.683838,116.8292999,0.650109589,0.1787,2.627599955,76.73549652,5,0.001460039
0,A,2,3236.817139,117.5453033,0.658312798,0.174199998,2.608799934,76.75990295,5,0.004935702
0,A,2,3236.950439,116.5084,0.653060019,0.191499993,2.607800007,77.35160065,5,0.014744945
0,A,2,3237.08374,114.6095963,0.638251185,0.201199994,2.613800049,78.58010101,5,0.018409826
0,A,2,3237.217285,118.7472992,0.662795186,0.194000006,2.619899988,79.52010346,5,0.016030652
0,A,2,3237.350586,118.4785996,0.668341637,0.199599996,2.625499964,79.94509888,5,0.012041161
0,A,2,3237.483887,118.2573013,0.666334391,0.213300005,2.623100042,80.32189941,5,0.024776723
0,A,2,3237.617188,120.1240997,0.679524005,0.211899996,2.619699955,80.10549927,5,0.03958232
0,A,2,3237.750488,118.2589035,0.668318391,0.205699995,2.630300045,79.89929962,5,0.032181535
0,A,2,3237.884033,118.293602,0.666261613,0.202700004,2.636199951,80.2559967,5,0.029861298
0,A,2,3238.017334,113.0664978,0.626339972,0.221599996,2.643599987,80.30690002,5,0.032054879
0,A,2,3238.150635,119.7815018,0.673641622,0.238700002,2.624900103,79.71360016,5,0.043529283
0,A,2,3238.283936,120.1866989,0.682328045,0.229800001,2.61619997,77.89399719,5,0.041128386
0,A,2,3238.417236,120.8900986,0.68830961,0.210199997,2.600300074,76.27809906,5,0.033693351
0,A,2,3238.550537,116.5999985,0.653476,0.178100005,2.606800079,74.73259735,5,0.03399273
0,A,2,3238.683838,111.1585999,0.606300771,0.162799999,2.606699944,73.46929932,5,0.026297644
1,A,2,3238.817139,101.3077011,0.521258414,0.165900007,2.609999895,73.13259888,4,0.019400202
1,A,2,3238.950439,94.96579742,0.465200007,0.167300001,2.602499962,72.63040161,4,0.006898079
1,A,2,3239.08374,91.15119934,0.4321464,0.170200005,2.600600004,71.94490051,4,0.012745858
1,A,2,3239.217285,90.03109741,0.420847178,0.1505,2.607899904,71.2582016,4,0.008260026
1,A,2,3239.350586,83.31610107,0.365299195,0.147300005,2.6256001,70.49389648,4,0.022496074
1,A,2,3239.483887,84.51940155,0.375404805,0.133399993,2.643899918,70.11560059,4,0.020969959
1,A,2,3239.617188,84.89279938,0.379671991,0.135800004,2.64470005,70.22599793,4,0.025807185
1,A,2,3239.750488,86.74359894,0.398159206,0.141100004,2.627199888,70.80449677,4,0.013452967
1,A,2,3239.884033,91.40670013,0.437389612,0.156000003,2.610199928,71.46050263,4,0.012991137
1,A,2,3240.017334,94.39360046,0.463602394,0.165399998,2.602900028,72.8042984,4,0.017953724
1,A,2,3240.150635,97.39250183,0.484256804,0.158500001,2.611099958,73.49880219,4,0.03300982
1,A,2,3240.283936,95.90029907,0.480900019,0.154699996,2.619800091,73.91899872,4,0.038752314
1,A,2,3240.417236,101.4119034,0.532732785,0.161300004,2.620899916,74.30909729,4,0.051997602
1,A,2,3240.550781,109.2786026,0.588907182,0.166199997,2.61619997,74.76290131,4,0.054477826
1,A,2,3240.684082,109.4651032,0.587683201,0.178900003,2.608299971,75.26519775,3,0.052183889
0,A,2,3240.817383,108.0606003,0.574426413,0.175799996,2.610100031,75.48529816,5,0.028021161
0,A,2,3240.950684,106.1626968,0.570075989,0.188999996,2.604700089,75.58229828,5,0.021484457
0,A,2,3241.083984,110.2081986,0.60888797,0.193399996,2.606699944,75.95159912,5,0.01374538
0,A,2,3241.217285,115.7750015,0.649060786,0.202199996,2.611999989,75.81230164,5,0.016746255
0,A,2,3241.350586,117.6727982,0.66670239,0.196099997,2.616600037,76.63130188,5,0.025034405
0,A,2,3241.483887,119.9692001,0.667089582,0.188600004,2.618200064,77.27880096,5,0.037531279
0,A,2,3241.617188,114.7464981,0.629523993,0.206499994,2.612099886,78.53759766,5,0.053950582
0,A,2,3241.750488,112.5063019,0.618886411,0.212400004,2.615200043,79.08139801,5,0.049564708
0,A,2,3241.884033,113.3584976,0.626052797,0.219099999,2.618000031,78.67819977,5,0.041412201
0,A,2,3242.017334,114.104599,0.649152041,0.199499995,2.625400066,78.45950317,5,0.029932933
0,A,2,3242.150635,120.0783997,0.657891989,0.1875,2.629800081,78.03649902,5,0.020021005
0,A,2,3242.283936,112.8843002,0.64734,0.178599998,2.627599955,78.98249817,5,0.014094888
0,A,2,3242.417236,120.9049988,0.701363206,0.187800005,2.594700098,80.15830231,5,0.011432552
0,A,2,3242.550781,124.4012985,0.726646364,0.208800003,2.428900003,84.51319885,5,0.009887038
0,A,2,3242.684082,126.4530029,0.648085594,0.231999993,2.089900017,95.70030212,7,0.006232171
0,A,2,3242.817383,103.5102997,0.40768081,0.302700013,1.67019999,109.7472992,7,0.008277986
0,A,2,3242.950684,70.70490265,0.166196004,0.4278,1.456200004,123.8687973,7,0.005548236
0,A,2,3243.083984,48.97900009,0.082340799,0.531700015,1.608999968,125.7105026,7,0.005767203
0,A,2,3243.217529,55.32089996,0.110128798,0.630200028,2.025599957,107.205101,7,0.003967779
0,A,2,3243.35083,81.79640198,0.243989602,0.602800012,2.404599905,90.55120087,7,0.00506431
0,A,2,3243.484131,109.7127991,0.482640803,0.528699994,2.588799954,81.77739716,7,0.006619839
0,A,2,3243.617432,119.9717026,0.641903997,0.354900003,2.621700048,82.77819824,7,0.008226481
1,A,2,3243.750732,116.4581986,0.663347185,0.259200007,2.619600058,83.77690125,3,0.016571149
1,A,2,3243.884033,114.3604965,0.639784813,0.242300004,2.620300055,83.74890137,3,0.029477211
1,A,2,3244.017334,116.0391998,0.64121598,0.2667,2.612299919,82.97290039,3,0.03333177
1,A,2,3244.150635,123.2833023,0.685837567,0.263300002,2.603399992,82.44650269,3,0.017250346
1,A,2,3244.283936,126.8744965,0.729139984,0.238800004,2.600600004,82.02760315,3,0.012560003
1,A,2,3244.41748,125.5688019,0.732887209,0.218500003,2.609600067,81.65609741,3,0.014370577
1,A,2,3244.550781,124.9760971,0.725572825,0.226799995,2.620500088,81.64160156,3,0.04049271
1,A,2,3244.684082,125.1626968,0.725000799,0.228100002,2.619400024,82.13970184,3,0.037652921
1,A,2,3244.817383,128.1472015,0.743663192,0.250800014,2.636600018,82.31749725,3,0.05666212
1,A,2,3244.950684,125.0093994,0.73178798,0.242599994,2.649499893,82.32920075,3,0.023436343
1,A,2,3245.084229,119.4088974,0.688651204,0.234300003,2.672199965,81.53340149,3,0.030604819
1,A,2,3245.217529,113.9996033,0.640856803,0.219600007,2.657900095,81.68900299,3,0.053945884
1,A,2,3245.35083,116.2977982,0.644506395,0.215499997,2.639400005,81.68710327,3,0.048841182
1,A,2,3245.484131,116.4844971,0.650354385,0.236000001,2.615200043,82.33100128,3,0.044204123
1,A,2,3245.617432,118.9093018,0.66741997,0.236300007,2.610899925,82.67099762,3,0.03769603
1,A,2,3245.750977,117.1707001,0.659359992,0.241999999,2.609100103,82.70490265,3,0.029028609
1,A,2,3245.884277,121.1156998,0.684971213,0.250800014,2.6177001,82.62650299,3,0.029693691
1,A,2,3246.017578,130.2947998,0.757776797,0.252499998,2.610800028,82.52590179,3,0.043612145
1,A,2,3246.150879,131.2274017,0.776712,0.252299994,2.609999895,82.49639893,3,0.048323773
1,A,2,3246.28418,128.9626007,0.760640025,0.238199994,2.59920001,82.42099762,3,0.049192358
1,A,2,3246.417725,124.6332016,0.724879205,0.243499994,2.596100092,82.43830109,3,0.045392931
1,A,2,3246.551025,121.4508972,0.695919991,0.2403,2.59649992,82.53130341,3,0.049331196
1,A,2,3246.684082,126.6402969,0.735074401,0.247999996,2.60770011,82.69329834,3,0.046832025
1,A,2,3246.817383,121.0755005,0.692987979,0.233400002,2.621799946,82.60510254,3,0.04876798
1,A,2,3246.950684,124.2577972,0.716603994,0.230499998,2.631400108,82.46869659,3,0.052961197
1,A,2,3247.084229,118.8817978,0.67251122,0.212599993,2.639199972,82.22319794,3,0.053107236
1,A,2,3247.217529,121.8351975,0.696695983,0.216999993,2.636399984,81.97540283,3,0.047438432
1,A,2,3247.35083,122.641098,0.703732014,0.225500003,2.631700039,81.38200378,3,0.046135288
1,A,2,3247.484131,121.657402,0.694260776,0.240400001,2.612600088,81.11160278,3,0.044131436
1,A,2,3247.617432,116.6322022,0.650756002,0.246600002,2.604599953,80.88829804,3,0.042304892
1,A,2,3247.750977,113.0282974,0.621919155,0.234200001,2.595700026,80.75409699,3,0.04627214
1,A,2,3247.884277,115.132103,0.639100015,0.239199996,2.601399899,80.9897995,3,0.055029035
1,A,2,3248.017578,115.132103,0.637260795,0.240199998,2.61680007,80.9335022,3,0.040396851
1,A,2,3248.150879,112.7072983,0.615828812,0.252900004,2.616300106,81.00579834,3,0.031538308
1,A,2,3248.28418,110.0617981,0.601015985,0.240600005,2.610500097,80.7052002,3,0.026489412
1,A,2,3248.417725,115.4938965,0.645259976,0.220500007,2.593699932,79.67880249,3,0.04647921
1,A,2,3248.551025,118.1053009,0.667922378,0.201000005,2.599600077,78.79679871,3,0.049365722
1,A,2,3248.684326,120.5641022,0.683413565,0.185699999,2.600899935,77.93180084,3,0.025094155
1,A,2,3248.817627,118.8515015,0.6720016,0.178399995,2.605799913,77.80329895,3,0.014431416
1,A,2,3248.950928,119.4111023,0.667020023,0.178100005,2.594899893,77.69129944,3,0.005471177
1,A,2,3249.084473,114.2120972,0.629436791,0.188999996,2.593100071,77.45829773,3,0.007919611
1,A,2,3249.217773,113.3110962,0.618551195,0.200499997,2.59190011,77.63829804,3,0.010473667
1,A,2,3249.35083,110.8862991,0.611006439,0.193200007,2.605799913,76.91770172,3,0.012346663
1,A,2,3249.484131,114.8744965,0.627824009,0.172099993,2.609100103,76.58979797,3,0.012939489
1,A,2,3249.617432,110.9257965,0.60828799,0.176599994,2.612999916,77.20649719,3,0.014526723
1,A,2,3249.750977,113.1968994,0.625863195,0.191599995,2.621099949,77.77850342,3,0.019505521
1,A,2,3249.884277,114.5602036,0.646236777,0.207900003,2.623699904,79.14689636,3,0.013244421
1,A,2,3250.017578,119.0689011,0.681364,0.2042,2.61619997,80.08100128,3,0.018931739
1,A,2,3250.150879,122.0205994,0.694440782,0.202900007,2.605700016,79.59960175,3,0.021632949
1,A,2,3250.28418,120.6573029,0.687743962,0.195099995,2.602200031,78.90709686,3,0.031472284
1,A,2,3250.417725,120.9982987,0.680049598,0.189899996,2.599699974,78.3538971,3,0.024110604
1,A,2,3250.551025,118.0466003,0.676352024,0.192000002,2.594899893,78.07240295,3,0.010954525
1,A,2,3250.684326,121.648201,0.694669604,0.201100007,2.593899965,78.4036026,3,0.005382349
1,A,2,3250.817627,121.4938965,0.691101611,0.204400003,2.595499992,78.53340149,3,0.009435155
1,A,2,3250.950928,120.7270966,0.664640009,0.205599994,2.593100071,78.26200104,3,0.023540448
1,A,2,3251.084473,114.7583008,0.605612814,0.200499997,2.584399939,77.53839874,3,0.034429409
1,A,2,3251.217773,107.0783997,0.534011185,0.1928,2.573699951,77.45240021,3,0.025788266
1,A,2,3251.351074,98.32440186,0.492638379,0.177699998,2.585000038,76.99420166,3,0.016256398
1,A,2,3251.484375,97.57830048,0.489336789,0.179700002,2.600199938,77.45279694,3,0.008805294
1,A,2,3251.617676,102.9524002,0.511828005,0.184599996,2.622600079,77.54669952,3,0.006324118
1,A,2,3251.751221,111.5397034,0.573764026,0.187800005,2.6256001,78.26139832,3,0.005884313
1,A,2,3251.884521,112.2857971,0.611632764,0.189500004,2.625200033,78.81349945,3,0.007065224
1,A,2,3252.017578,113.4402008,0.620179951,0.191499993,2.59890008,78.917099,3,0.008853333
1,A,2,3252.150879,115.3070984,0.633902431,0.206799999,2.550800085,79.18589783,3,0.009176815
1,A,2,3252.28418,114.560997,0.636700034,0.214499995,2.505399942,80.25379944,3,0.010858826
1,A,2,3252.417725,114.2462006,0.632436812,0.228300005,2.505399942,83.01820374,3,0.012519661
1,A,2,3252.551025,106.7789002,0.590762377,0.217999995,2.540499926,82.01360321,3,0.016176108
1,A,2,3252.684326,109.763298,0.583753586,0.191300005,2.575099945,80.13739777,3,0.012566667
1,A,2,3252.817627,108.9589005,0.588218391,0.154699996,2.586199999,74.49710083,3,0.010621816
1,A,2,3252.950928,106.5320969,0.571619988,0.136899993,2.571000099,73.25450134,3,0.008134713
1,A,2,3253.084473,97.39230347,0.510055184,0.142199993,2.57130003,73.48619843,3,0.011635173
1,A,2,3253.217773,91.8993988,0.45242241,0.146300003,2.582000017,73.91999817,3,0.028343372
1,A,2,3253.351074,90.0326004,0.427079201,0.152999997,2.589299917,74.88760376,3,0.043830589
1,A,2,3253.484375,91.15180206,0.429842413,0.1479,2.591099978,74.74629974,3,0.05735676
1,A,2,3253.617676,88.84279633,0.417176008,0.155499995,2.576600075,75.90899658,3,0.064886302
1,A,2,3253.751221,93.85520172,0.445923209,0.166999996,2.566699982,76.66560364,3,0.061696842
1,A,2,3253.884277,96.49500275,0.473657578,0.1778,2.549499989,77.10140228,3,0.056594323
1,A,2,3254.016113,98.32800293,0.491166383,0.179100007,2.550899983,77.58260346,3,0.056916468
1,A,2,3254.146484,97.42250061,0.487772793,0.173899993,2.578099966,77.35870361,3,0.056769569
1,A,2,3254.276855,101.1247025,0.513195992,0.174199998,2.599400044,77.25610352,3,0.050051034
1,A,2,3254.407471,109.7871018,0.582243204,0.173099995,2.618000031,77.31620026,3,0.041976027
1,A,2,3254.538086,111.9981995,0.609655201,0.175799996,2.621299982,77.38970184,3,0.042684507
1,A,2,3254.668457,113.1498032,0.620891154,0.181799993,2.629899979,77.4151001,3,0.050800964
1,A,2,3254.798828,105.6065979,0.563239992,0.192900002,2.617000103,77.66349793,3,0.061226185
1,A,2,3254.929443,111.8679962,0.606588006,0.194800004,2.607899904,77.96749878,3,0.071305446
